cgebland,lnvgalguz,leeftijd,lftinsz1inclvtt,dichtheid,vggev,vgtaak,vgboete,vgtrans,vggeweld,vgzeden,vgvermg,vgvermgng,vgvernoo,vgopium,vgverkeer,vgoverig,zvermg,zvermgng,zopium,zvernoo,zverkeer,zoverig,zgeweld,dum1120,dum21plus,lft2,rec4
1,0.693147181,22.63066887,21.6594531,0.712250753,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,259.5944114,0
1,1.9459101490000001,64.86789870000001,50.39342821,0.622684029,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,682.5310914,0
1,0.693147181,75.78489346,63.43052704,0.273645528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372.131306,0
1,0.693147181,16.31211499,15.2785106,0.7012401340000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.1267786,0
7,0.0,44.70118377,44.70118377,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.50468847,0
1,0.0,28.51287943,28.51287943,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.647238,0
1,0.0,43.78918549,15.41212931,0.6903349809999999,5,0,3,0,1,6,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,25.46799792,0
1,0.693147181,41.08418891,29.724846000000003,0.284447623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48302602,0
6,0.693147181,56.30968537,19.59203586,0.162827476,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,308.6023937,0
1,0.0,39.10472279,39.10472279,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131130967,0
7,0.0,53.98205751,53.98205751,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,232.240983,0
1,2.197224577,48.44353183,22.770705,0.547659305,0,0,4,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,94.10802607,0
5,0.693147181,21.93473632,17.11759304,0.414615104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.50437189999997,0
1,0.693147181,62.92872836,52.56673511,0.296669389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.9686746,0
1,1.386294361,59.33744011,44.90536105,0.440908435,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,424.14732819999995,0
6,0.0,27.35765185,27.35765185,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.6171057,0
1,0.0,44.01098987,44.01098987,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.75590347,0
1,0.693147181,41.41100774,20.78576318,0.215040116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.120385519,0
1,0.0,34.13239936,34.13239936,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25397478,0
1,0.0,76.27926078,76.27926078,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.0007,0
7,1.098612289,19.18412047,16.3554604,0.722755813,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,382.534227,0
1,1.9459101490000001,60.92539357,33.37252402,0.458406476,1,1,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,492.07621090000004,0
1,0.0,42.6091718,42.6091718,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95035666,0
1,1.609437912,48.66255989,25.26762491,0.404930196,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,98.40555079999999,0
1,0.0,28.04661308,28.04661308,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114.4041938,0
1,1.098612289,64.71731691,44.51530623,0.307132994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.6857785,0
1,0.0,68.4845885,68.4845885,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884.5857197,0
7,0.693147181,18.92830342,18.11105594,0.741810477,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,392.6064557,0
1,1.098612289,63.38243628,54.16471224,0.44242322100000003,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,607.121399,0
4,1.9459101490000001,33.85116226,15.02952778,0.5501813870000001,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23.92618955,0
1,2.079441542,28.36053147,15.04449008,0.699258167,0,0,3,1,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,107.7874028,1
5,1.386294361,30.27369594,27.00068446,0.837902715,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,71.72238159,0
6,2.197224577,48.0560548,43.46907617,1.196620636,1,0,3,1,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,86.74039018,0
1,0.0,45.15198843,45.15198843,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.08022549,0
1,2.397895273,29.26446552,17.82608044,0.8966397759999999,1,4,3,2,4,2,0,1,7,0,1,2,0,0,0,0,0,0,0,0,0,89.83508433,0
7,0.0,24.99202782,24.99202782,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.0783095,0
1,0.0,49.81519507,49.81519507,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.60230200000001,0
1,1.386294361,38.65853924,17.68987116,0.36953771,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007066664,0
4,2.397895273,58.15742642,34.33169747,0.634671498,0,0,4,2,2,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,376.93538039999993,0
1,2.397895273,51.04449008,13.6080952,0.510068703,2,0,4,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,151.3364332,0
4,0.0,27.44969199,27.44969199,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.5298321,0
1,0.0,90.51002199,90.51002199,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679.865701,0
1,0.0,19.41994043,18.87474333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,373.3652771,0
1,0.0,65.71021174,65.71021174,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.2519377,0
1,0.0,27.43994489,27.43994489,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.7500733,0
1,0.693147181,53.47570157,51.60926728,0.590648362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.06420260000002,0
4,0.0,32.78793524,32.78793524,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.45806452,0
1,2.397895273,62.64202601,37.31861849,0.616352194,3,1,4,0,1,0,0,3,0,0,3,1,0,0,0,0,0,1,0,0,0,571.1824349,0
1,0.0,40.24093087,40.24093087,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2449873240000002,0
1,0.0,37.11554868,37.11554868,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6473047640000003,0
1,2.3025850930000002,53.46748802,27.89357873,0.58196053,1,0,1,2,0,2,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,216.822248,0
1,0.693147181,52.81818551,52.5211549,0.878061405,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,198.12203159999999,0
1,0.0,33.94885945,33.94885945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.97997427,0
1,0.0,54.62012320000001,54.62012320000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.09565759999998,0
1,0.0,23.70978782,23.70978782,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.98552310000002,0
1,0.0,40.54757016,16.6600212,1.097917136,5,1,4,0,4,0,0,15,2,0,3,1,1,1,0,1,0,0,1,0,1,3.257907548,0
6,0.0,36.29568789,18.28340894,0.8581178359999999,4,0,2,1,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,5.987392077000001,0
1,1.386294361,40.51471595,37.71785453,0.888890478,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.140385389,0
1,0.0,65.53867214,65.53867214,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718.0293379,0
1,0.0,33.06795754,33.06795754,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.20159756,0
1,0.0,50.84530883,21.27583847,0.990641848,1,2,8,0,2,0,0,4,6,0,3,2,0,0,0,1,0,0,0,0,1,146.4754959,1
4,1.386294361,40.46515366,20.72826831,0.38035476700000004,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.967181819,0
1,2.079441542,61.73826844,31.02532512,0.46981918200000006,1,0,5,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,528.8006429999999,0
1,0.0,41.33880903,41.33880903,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74028737,0
6,0.0,23.54566339,23.54566339,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.9469642,0
1,1.098612289,57.69342212,51.40774653,0.5239382229999999,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,359.1335571,0
1,0.693147181,73.44558522,53.52498289,0.218631587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204.296996,0
1,1.386294361,51.08008214,23.04996578,0.321466883,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,152.213399,0
1,0.0,26.83093771,26.83093771,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.8877626,0
5,0.0,26.75230227,26.75230227,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.7673043,0
1,0.693147181,21.2577497,20.37930115,0.729626077,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,305.7200841,0
2,0.0,21.06776181,15.96224469,1.5142681619999998,1,4,1,0,2,0,0,5,4,0,0,3,1,1,0,1,0,0,0,1,0,312.4000003,0
2,0.0,34.82819986,33.75031485,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.32254951,0
1,0.0,33.68925394,18.83308455,0.93964732,0,2,4,7,2,0,0,6,3,0,2,1,0,0,0,0,0,0,0,1,0,25.53633366,0
1,0.0,39.40256097,14.05886379,1.067142127,1,1,8,1,3,0,1,13,2,0,3,2,0,1,0,0,0,1,1,0,1,0.435544925,0
1,0.693147181,38.67488022,28.30582307,0.29657721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004586333,0
1,1.098612289,31.36755647,17.22655715,0.36344418799999995,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,54.39130682,0
1,1.098612289,29.17453799,17.87134573,0.403186603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5478622,0
1,1.098612289,43.68514716,26.77344285,0.334153906,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.4287458,0
1,0.693147181,55.13483915,54.31423622,0.741126567,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,268.70541610000004,0
1,1.791759469,21.34976044,15.80977511,0.874372752,1,1,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,302.5109617,0
1,0.0,17.75770021,17.75770021,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.3661324,0
1,1.9459101490000001,41.28678987,25.99863107,0.60693143,0,0,3,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6.472888392000001,0
1,0.693147181,28.38329911,21.55120881,0.35732315200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3151707,0
1,0.0,65.75416968,65.75416968,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.6247509,0
1,0.0,30.39288159,30.39288159,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69.71784253,0
1,1.098612289,19.48606114,19.39927732,1.356573772,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,370.8143926,0
1,0.0,28.15605749,28.15605749,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0749392,0
1,0.0,45.39356605,45.39356605,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.23531359,0
1,1.609437912,54.25917313,27.51540041,0.379705805,1,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,240.7639582,0
1,0.693147181,64.07300837,55.21524349,0.31850097899999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.6294518999999,0
1,0.0,60.06844627,60.06844627,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.7916043000001,0
3,0.0,19.78616381,19.78616381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.34657519999996,1
1,2.079441542,50.03148528,23.24448447,0.5019126979999999,0,0,5,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,127.43887020000001,0
1,2.397895273,45.50581793,21.25281134,0.629279312,2,1,5,1,1,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,45.74108038,0
7,1.9459101490000001,39.310061600000004,28.42984257,0.710662503,1,0,2,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0.32200961300000003,0
1,0.0,57.040383299999995,57.040383299999995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.8087751,0
3,0.0,17.00032182,17.00032182,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.7267774,0
5,0.693147181,38.14373717,25.14198542,0.267244523,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358639919,0
1,0.0,20.63518138,20.63518138,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.8787065,0
1,0.0,39.46338125,24.11753806,0.9254657559999999,3,0,11,0,0,0,2,7,0,0,10,0,0,0,0,0,1,0,0,1,0,0.519521722,0
1,0.693147181,41.63449692,20.48411166,0.212475744,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36305222,0
7,0.0,19.76454483,19.76454483,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.1666802,0
1,0.0,27.69692223,17.13750786,1.1005153429999999,5,2,5,0,3,2,2,4,7,0,1,1,0,0,0,0,0,0,0,1,0,122.00705690000001,0
4,0.693147181,34.88569473,26.48886959,0.32621913199999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.87573904,0
7,2.079441542,38.50188801,34.251748299999996,1.1546851740000001,0,0,3,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0.05794356,0
2,0.0,25.64905852,25.64905852,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.4408991,0
1,0.0,47.47980835,47.47980835,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3387627,0
7,0.693147181,46.06160164,33.11978097,0.267818303,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.56774563,0
1,1.791759469,32.87441878,19.99512548,0.6002073720000001,0,1,1,1,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,34.43558247,0
1,1.098612289,20.53661875,17.77960301,0.729614557,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,331.4578512,0
1,1.791759469,35.52635181,28.05722777,0.768361782,0,0,0,4,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,10.34426972,0
1,2.079441542,28.26060924,13.94820265,0.6761254659999999,1,1,1,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,109.87218680000001,0
1,1.386294361,37.43280275,29.72151621,0.586839688,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.715575896,0
1,0.0,62.32740589,62.32740589,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.2429417000001,0
3,0.0,41.234770700000006,19.54825462,1.149944085,10,2,3,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,6.2109014,0
1,0.693147181,33.82340862,30.04436785,0.45743525399999996,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.19847029,0
3,1.609437912,21.63270524,15.60674899,0.754531326,0,1,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,292.74859069999997,0
1,0.0,21.724846,21.724846,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,289.604043,0
4,0.0,27.045055800000004,27.045055800000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.8326032,0
1,0.0,47.16495551,47.16495551,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.93602697,0
3,0.0,21.51403149,21.51403149,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.8236659,0
1,0.0,36.97467488,36.97467488,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1255687510000003,0
1,0.0,24.17917684,24.17917684,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.09337259999998,0
1,0.693147181,58.13826146,55.46325887,0.5216403470000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.1915792,0
1,0.0,46.15195072,46.15195072,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.89843817,0
1,0.0,56.53661875,56.53661875,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,316.6270076,0
1,0.0,40.61327858,40.61327858,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4994282610000003,0
7,0.0,49.23203285,48.62696783,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.02814509999999,0
7,0.0,26.097193700000002,26.097193700000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.9063685,1
6,0.0,58.78439425,58.78439425,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.6734088,0
1,1.791759469,40.12594114,18.34633812,0.468502515,0,0,3,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1.913625249,0
1,0.0,16.81267485,16.81267485,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,480.92173499999996,0
6,0.0,32.9282357,32.9282357,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8068635,0
1,0.0,41.713128499999996,16.00455469,1.05982773,40,16,3,0,3,0,13,118,7,12,0,1,0,0,0,0,0,0,0,0,1,8.824023579,0
1,0.0,22.24780455,22.24780455,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,272.07836560000004,0
1,0.0,22.93223819,22.93223819,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.96762560000002,0
1,0.0,35.05270363,35.05270363,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.61535511,0
2,1.9459101490000001,35.12388775,19.02447395,0.592359031,0,1,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,13.09509785,0
1,0.693147181,34.15651919,20.55745136,0.261720316,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.03216189,0
1,0.0,18.62955079,18.62955079,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.53485689999997,0
1,1.386294361,48.16066865,16.98170704,0.305333611,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,88.69996638,0
1,0.693147181,44.3449692,22.0829424,0.20733672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.38651047,0
1,0.0,31.37303217,19.40588638,1.0390628579999999,0,0,4,0,2,0,1,3,0,0,0,2,0,0,0,0,0,0,1,1,0,54.3105697,0
1,0.693147181,74.31074606,72.26009582,0.572537307,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.092823,0
1,0.0,13.85078713,13.85078713,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.6024819,0
5,0.0,38.75427789,38.75427789,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00013631,0
1,1.609437912,41.7467488,17.20651802,0.39574696,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9.024893846,0
1,1.609437912,29.47861948,22.13004791,0.692187749,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,85.82138503,0
1,0.0,20.86516085,20.86516085,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,319.6029269,0
1,0.0,25.38261465,25.38261465,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.4892806,0
7,1.791759469,22.75154004,16.03668254,0.805046651,0,2,0,2,3,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,255.7140847,0
1,0.0,71.71252567,71.71252567,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.0158210000002,0
1,0.0,66.48596851,20.67866561,0.800578308,17,0,10,0,2,0,0,6,12,0,4,2,0,0,0,0,0,0,0,0,1,769.6943471,0
1,1.9459101490000001,56.706365500000004,34.40383299,0.507427575,1,1,0,1,0,3,0,1,0,0,0,3,0,0,1,0,0,1,0,0,0,322.6967743,0
1,1.098612289,50.49691992,22.35442397,0.261970039,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138.1639734,0
1,1.9459101490000001,18.61190965,16.10484951,1.30798878,0,2,2,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,405.24480239999997,1
4,1.609437912,58.02327173,34.08269688,0.40047625,1,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,371.7441986,0
1,1.098612289,24.84599589,19.01308471,0.5410184929999999,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,193.1156805,0
1,0.0,55.38672142,55.38672142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.0266883,0
1,0.0,20.80422729,20.80422729,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.7853122,0
1,0.0,28.32733722,28.32733722,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.47775490000001,0
1,0.0,39.65776865,18.69364524,0.798375278,1,0,0,2,4,0,0,3,2,0,0,0,0,0,0,1,0,0,1,1,0,0.837528732,0
1,0.0,40.54483231,40.54483231,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24803158,1
1,1.609437912,35.89570008,19.95018008,0.485850379,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8.10485446,0
1,0.693147181,30.81852235,27.83142777,0.500808546,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62.79104924,0
1,0.0,71.02132475,71.02132475,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.915898,0
1,1.791759469,41.0294319,25.88364134,0.5564874120000001,0,1,1,1,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,5.2295878039999995,0
1,0.0,36.50376454,21.25667351,0.928274052,1,3,2,0,0,3,0,4,3,0,1,0,0,0,0,0,0,0,0,1,0,5.012396253,0
7,0.0,30.17260204,30.17260204,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.44491127,0
1,2.397895273,37.92744695,23.2394928,0.798393227,0,0,7,0,0,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0.664478879,1
3,2.3025850930000002,37.3963039,27.09650924,0.892454285,0,1,5,0,4,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1.812520436,0
1,0.0,47.53656565,47.53656565,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3337844,0
1,0.0,61.32785763,61.32785763,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.09374069999996,0
7,0.0,29.045859000000004,29.045859000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.02683823,0
5,0.0,31.35989464,31.35989464,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.50437824,0
7,1.609437912,24.83360018,22.19301848,1.048201085,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193.4603509,1
1,1.098612289,18.26694045,14.91581109,0.6779755000000001,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,419.2527442,0
1,0.0,42.96980512,42.96980512,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.86924034,0
4,2.079441542,40.62970568,16.13963039,0.524038821,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.561157688,0
1,0.693147181,32.50102669,18.89938398,0.26169723899999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.95727095,0
1,1.791759469,41.45653662,15.73659442,0.432580805,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7.365437354,1
5,1.791759469,36.91170431,17.02372002,0.489256649,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3.3521888810000005,0
