sekse,cgebland,lnvgalguz,leeftijd,lftinsz1inclvtt,delcuziv,dichtheid,vggev,vgtaak,vgboete,vgtrans,vggeweld,vgzeden,vgvermg,vgvermgng,vgvernoo,vgopium,vgverkeer,vgoverig,zvermg,zvermgng,zopium,zvernoo,zverkeer,zoverig,zzeden,dum1120,dum21plus,lft2,rec4
0,1,2.197224577,45.33333333,21.01574264,1,0.562126172,1,1,0,1,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,112.6233642,0
0,1,2.890371758,25.11704312,12.40524498,1,0.0,3,2,3,1,5,0,1,12,3,0,1,0,0,0,0,0,0,0,0,1,0,92.23440819,0
0,1,0.693147181,25.46748802,16.37508556,1,0.314776803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.62596203,0
0,1,0.0,35.68469957,35.68469957,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928875357,0
0,1,1.386294361,18.28336756,14.80079017,5,0.818081797,0,3,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,270.1930569,0
0,1,1.609437912,23.73787265,18.38938161,1,0.7937701079999999,0,0,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,120.62728,0
0,1,2.197224577,21.99589322,14.08973645,1,0.947763165,1,3,0,1,3,1,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,161.9262496,0
0,1,0.0,24.78302533,24.78302533,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98.76170617,1
0,1,0.0,56.02706258,56.02706258,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.95180669999996,0
0,1,1.791759469,46.58726899,17.23077864,1,0.405844087,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,140.8102915,0
0,1,1.791759469,71.95463049,25.8956215,1,0.325959478,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1386.349363,0
0,6,4.025351691,28.53986219,12.20533881,1,0.0,12,5,5,1,15,0,2,30,7,0,4,7,0,0,0,0,0,0,0,0,1,38.20544805,1
0,1,1.098612289,40.86835792,30.28124233,1,0.415458193,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,37.79102049,0
0,1,1.609437912,26.2477755,18.13241099,1,0.66243455,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,71.79413992,0
0,1,1.791759469,47.60930426,28.821446500000004,1,0.5026730620000001,1,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,166.1105063,0
0,1,1.098612289,56.87009028,44.03945756,1,0.38027167100000003,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,490.58584299999995,0
0,1,0.0,30.00136893,30.00136893,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.27414126,0
0,1,1.9459101490000001,38.78356817,20.07172798,1,0.551711505,1,0,2,2,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,16.50512834,0
1,1,0.693147181,25.43666971,18.92676249,1,0.36490743700000006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.19726199,0
0,6,0.693147181,36.03285421,33.04781362,1,0.5009375939999999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7211772319999998,0
0,4,0.0,21.59345083,21.59345083,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.3303881,0
0,5,1.609437912,44.08487337,21.94661191,1,0.41578099399999996,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,87.68366464,0
0,2,2.5649493569999997,28.57768652,16.42436687,1,0.0,1,2,5,3,5,0,0,4,2,0,1,0,0,0,1,0,0,0,0,1,0,37.73929019,0
0,1,1.098612289,59.55955954,39.3142347,1,0.306819749,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.958125,0
0,1,0.693147181,36.8752986,26.59000684,1,0.297675851,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.641356764,0
0,1,1.386294361,34.930326799999996,23.32375086,1,0.487822756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043852142999999996,1
0,1,0.0,19.34565366,19.34565366,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.3987463,1
0,1,1.098612289,24.77207392,20.60999065,1,0.622447167,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98.97949383,0
1,1,0.0,18.73511294,18.73511294,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.54595609999998,0
0,1,0.693147181,30.61274973,29.09435458,1,0.6301414710000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.87704458,0
0,1,1.9459101490000001,20.8718579,12.99657769,1,0.8222134720000001,1,2,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,1,0,0,0,191.7964591,1
1,5,0.0,39.150905200000004,39.150905200000004,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.62478868,0
0,1,4.6051701860000005,51.6550308,17.49212868,3,0.0,28,1,5,0,8,0,4,56,8,4,5,7,1,0,0,1,0,0,0,0,1,286.7641843,0
0,1,1.609437912,37.6803396,16.40066703,1,0.42371671200000005,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,8.758177599,0
0,7,0.0,22.02874743,22.02874743,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0911878,1
0,1,1.098612289,23.54738069,18.4638868,1,0.5733746120000001,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,124.8479307,0
0,1,0.693147181,44.42984257,43.56323019,1,0.731935697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.26322092,1
0,1,1.9459101490000001,25.30191824,15.73338793,1,0.753474097,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,88.71755209999999,1
0,1,0.693147181,41.25556554,28.55950063,1,0.27021042300000003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7016215,1
0,1,2.079441542,31.10198494,18.38740589,1,0.714426868,0,0,4,1,2,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,13.09667479,0
0,4,2.3025850930000002,40.92539357,17.94387406,1,0.612608342,1,0,3,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,38.49551995,1
0,1,2.833213344,40.77744379,17.77007821,1,0.0,3,0,4,0,0,0,1,12,1,1,0,1,0,0,0,0,0,0,0,1,0,36.68150742,0
0,1,2.890371758,47.85890572,18.97429944,1,0.0,0,0,13,0,0,0,0,2,0,0,12,1,0,0,0,0,0,0,0,1,0,172.6067274,1
0,3,0.0,32.89253936,32.89253936,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.342967608,1
0,5,0.693147181,33.83709788,25.42962389,1,0.326034447,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781137594,0
0,1,0.0,18.13004791,18.13004791,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.2569625,0
1,1,0.0,50.11726906,50.11726906,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.04763309999998,0
1,4,2.48490665,42.98699521,20.74471696,1,0.0,2,1,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,68.32803629,1
0,3,2.63905733,28.47486409,21.20547725,1,0.0,5,0,3,1,6,0,1,2,1,0,3,0,0,0,0,1,0,1,0,1,0,39.01318653,1
1,1,0.693147181,48.4911935,18.39494264,1,0.17932712399999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,189.62049380000002,0
0,1,2.63905733,34.79243536,16.61616555,1,0.0,2,1,5,0,0,0,0,6,1,1,2,2,0,0,0,1,0,0,0,1,0,0.005114766,0
0,1,1.609437912,54.49230743,24.55304586,1,0.359563023,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,390.9078493,0
0,7,0.0,25.29053119,25.29053119,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.93219102,0
0,3,0.0,69.16277296,69.16277296,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186.241389,0
0,1,0.0,40.39182672,40.39182672,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1592084,0
1,6,0.0,45.55768094,45.55768094,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.4354361,0
0,7,0.0,19.95947512,19.95947512,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.900189,1
0,1,0.693147181,19.22245038,18.16016427,1,0.6963467329999999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.20249139999999,0
0,1,1.791759469,44.84725613,20.94495814,1,0.448090039,0,1,2,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,102.54272859999999,1
0,1,0.693147181,23.08271332,20.90787601,1,0.561227912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.4478026,1
1,1,0.693147181,48.73374401,24.4852549,1,0.19901339199999998,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,196.3592994,1
0,1,3.091042453,38.93099006,20.42375691,1,0.0,10,1,2,1,5,0,2,12,3,0,0,1,0,0,0,0,0,0,0,0,1,17.72470874,1
0,1,1.609437912,24.01916496,14.60071938,1,0.619624429,0,1,0,0,2,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,114.5275132,1
0,1,0.0,49.26488706,49.26488706,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.5270429,0
0,1,1.098612289,23.85638315,19.81061903,1,0.629580873,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,118.0381123,0
0,1,0.0,56.40625757,56.40625757,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.2539626,0
0,1,0.0,28.43011091,28.43011091,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.57425092,0
0,1,1.386294361,33.58786581,19.44421629,1,0.445087454,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.283806741,1
0,1,0.0,21.72758385,21.72758385,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.8267263,1
0,1,0.0,18.966051,18.966051,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.2158269,0
0,1,0.0,20.50376454,20.50376454,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,202.12744569999998,0
0,4,1.098612289,45.77363624,44.89716496,1,1.032390589,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,122.16258570000001,0
0,1,0.0,49.0807005,49.0807005,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.2033601,0
0,1,3.17805383,34.16957161,12.34760372,1,0.0,2,0,5,2,0,0,0,13,4,0,3,1,0,0,0,0,0,0,0,0,1,0.303982585,0
0,1,2.197224577,44.23063386,17.56669519,1,0.537759371,0,0,4,1,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,90.43470013,0
0,1,3.135494216,27.99949141,18.83557292,1,0.0,12,2,2,1,0,0,0,19,1,1,0,3,0,0,0,0,0,0,0,0,1,45.17757231,0
0,4,1.609437912,31.97273646,17.24298426,1,0.504276878,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.55250051,0
0,5,0.693147181,54.34849006,40.67351129,1,0.261042524,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,385.2415943,0
0,1,3.044522438,55.82164528,23.00068446,1,0.0,5,0,2,0,2,0,0,10,3,1,0,0,0,0,0,0,0,0,0,1,0,445.24070149999994,0
0,1,1.791759469,51.16078811,22.57818218,1,0.41111828,1,0,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,270.26933710000003,0
0,1,2.3025850930000002,36.38894276,13.56880352,1,0.6146800339999999,0,1,3,3,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,2.7823073760000003,0
0,1,1.098612289,23.41816412,15.60001946,1,0.476240569,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.75223999999999,0
0,1,0.693147181,44.67077344,26.40108532,1,0.227804688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.99962799,0
1,1,0.0,24.79379268,24.79379268,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.54781240000001,0
0,1,3.33220451,36.26830938,11.84120465,1,0.0,2,0,3,0,5,0,1,12,3,0,0,2,0,0,0,0,0,1,0,0,1,2.394420798,1
0,1,0.0,18.98810667,18.98810667,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.52134500000003,1
0,1,1.386294361,19.8329911,15.50444901,1,0.7503371109999999,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,221.65036040000004,0
1,3,0.0,19.41897318,19.41897318,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.1495081,0
0,1,0.0,54.62286105,54.62286105,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.0873466,0
0,1,0.693147181,45.97598531,23.61793343,1,0.2069101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.67654540000001,0
0,1,1.098612289,28.41067762,19.70749534,1,0.45400214299999997,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.81913072,0
0,1,0.693147181,20.85444109,19.408622199999996,1,0.63942241,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,192.27917549999998,0
0,5,0.0,26.09445585,26.09445585,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.41584515,0
0,7,0.0,41.73305955,41.73305955,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.17013237,0
0,1,0.693147181,25.72363111,24.3340178,1,0.6468985620000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.95116724,0
0,1,1.609437912,27.26351814,16.23819302,1,0.576742004,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,55.61280921,1
0,1,3.9889840469999998,34.12731006,14.46682983,1,0.0,9,2,3,0,3,0,1,41,0,0,6,2,0,0,0,0,0,0,0,0,1,0.35237010700000004,1
0,7,1.098612289,27.9649076,25.724846,1,0.785666732,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45.6436734,0
1,1,0.0,21.03216975,21.03216975,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.3818223,0
0,2,0.0,48.80607014,48.80607014,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.3915174,0
0,1,2.5649493569999997,59.40428068,30.63620193,1,0.0,1,0,2,2,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,609.2684048,0
1,7,1.098612289,32.17522245,28.56292719,1,0.658501012,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.48056464,0
0,1,0.0,35.03901437,35.03901437,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101185452,0
0,1,0.693147181,20.48733744,19.16495551,1,0.656195395,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202.5948089,0
0,1,3.091042453,31.567976399999996,14.28294702,1,0.0,5,2,4,3,3,0,0,10,3,1,4,2,0,0,0,0,0,0,0,0,1,9.941039265,1
0,6,0.0,20.61953425,20.61953425,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.8490171,0
0,1,0.693147181,19.80947601,17.29411498,1,0.5333533579999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.3510954,0
0,1,3.80666249,34.24503765,14.51442353,1,0.0,11,2,11,2,15,1,2,9,14,0,6,1,0,0,0,0,0,0,0,0,1,0.22646188899999997,1
0,1,1.098612289,19.07138325,17.82719551,1,0.944029151,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,244.9079306,0
1,1,0.0,21.60164271,21.60164271,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.115378,0
0,1,0.0,26.73286958,26.73286958,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.80891385,0
0,1,1.098612289,19.41572705,16.12775224,1,0.682949962,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,234.2488628,1
0,1,2.48490665,20.57917652,13.63374236,1,0.0,1,5,0,3,4,0,0,4,4,0,1,3,0,0,0,1,0,0,0,1,0,199.9888454,0
0,1,1.609437912,57.2128679,27.8275154,1,0.362825545,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,505.88782080000004,0
0,6,1.386294361,40.64595958,30.08675748,1,0.50944429,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.10612048,0
0,7,0.693147181,47.5131156,41.0518278,1,0.366094415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.6403255,0
0,1,2.197224577,37.6451779,17.36892539,1,0.613193335,1,0,0,2,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,8.551297313,0
0,2,2.3025850930000002,19.55099247,15.00616016,4,1.274022349,4,0,0,0,2,0,3,6,1,1,0,0,0,1,0,0,0,0,0,0,0,230.1266335,1
0,4,0.693147181,45.36360148,43.7741839,1,0.621439643,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.2667166,0
0,1,0.0,26.34157335,26.34157335,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.21341292,0
0,7,0.0,35.80051005,35.80051005,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.165519503,0
0,1,0.0,65.93305578,65.93305578,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.1975592,0
0,1,1.098612289,36.51254671,24.776440100000002,1,0.39627498200000005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.209934267,0
0,1,0.0,18.31041553,18.31041553,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,269.3045838,0
0,1,2.63905733,26.66523728,17.54827728,1,0.0,0,0,4,5,0,0,0,2,5,0,5,1,0,0,0,0,0,0,0,1,0,64.89398809,0
0,1,4.158883083,32.51979869,17.96760207,4,0.0,20,2,10,0,2,0,7,55,2,3,0,0,0,1,0,0,0,1,0,0,1,4.844925206,1
0,6,1.098612289,35.03303581,29.87268994,1,0.569786886,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097417676,1
0,1,1.386294361,33.0030644,15.00068446,1,0.39733482299999995,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.951020199,0
0,1,0.0,72.26557153,72.26557153,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.601026,0
0,5,0.0,30.87200548,30.87200548,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81412582,0
0,1,0.693147181,56.58590007,28.06392257,1,0.18404637899999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.0774511,0
0,1,0.0,19.07460643,19.07460643,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.80705830000002,1
0,7,0.693147181,42.80629706,37.19370294,1,0.38887862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.37335828,0
1,6,0.0,24.4706299,24.4706299,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0684014,0
0,1,2.3025850930000002,30.14174636,13.10335387,1,0.7063538859999999,0,1,2,3,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,20.96881075,0
1,1,1.386294361,53.80235835,28.31675191,1,0.336554705,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,364.1013749,1
0,1,0.693147181,21.34154689,17.2128679,1,0.44156764299999995,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,179.0075652,0
0,1,0.0,27.36111371,27.36111371,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.16671575,1
0,4,0.693147181,32.26279251,23.35112936,1,0.317633817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.042379761,0
0,1,1.386294361,18.71223975,16.03932419,1,0.903764245,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,256.277772,1
1,1,0.0,18.34360027,18.34360027,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.21652819999997,1
0,7,0.693147181,38.71112128,37.65557276,2,0.6974870259999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.92172411,1
0,1,0.0,33.53319644,33.53319644,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.410681946,0
0,1,0.0,20.77064257,20.77064257,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.610178,0
0,1,2.079441542,42.84991058,19.15400411,1,0.532398146,0,0,3,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,66.08052411,0
0,1,0.0,54.70617331,54.70617331,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.4104394,0
0,1,0.0,47.98702617,47.98702617,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175.9896321,0
0,1,1.609437912,35.37030538,16.36413415,1,0.447144615,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.421704271,1
0,1,0.0,50.12183436,50.12183436,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.1882319,0
0,1,0.0,73.97090793,73.97090793,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540.561728,0
0,1,2.397895273,24.20673416,13.51722076,1,0.924914916,0,3,4,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,110.54805690000002,1
0,1,0.0,42.9705681,42.9705681,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0567307,0
0,1,0.693147181,33.91422313,24.10951403,1,0.304223992,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650756228,0
0,7,0.693147181,22.0698152,17.30464072,1,0.416479637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,160.05039630000002,0
0,1,2.833213344,44.29402489,21.21285427,1,0.0,1,2,2,4,7,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,91.64438009,1
0,1,2.079441542,40.49555099,17.07614546,1,0.5354038329999999,1,0,2,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33.346388899999994,1
0,1,3.36729583,53.81245722,25.46201232,1,0.0,7,1,4,2,2,0,0,7,1,5,8,4,0,0,0,0,0,0,0,0,1,364.4868788,0
0,1,0.693147181,26.90988963,25.13718356,1,0.600548496,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61.01216053,0
0,1,1.098612289,24.87611225,16.45114172,1,0.46065416,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,96.92019561,1
0,1,0.0,56.42984257,56.42984257,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.27741629999997,0
0,1,1.791759469,48.05581635,23.67033139,5,0.443805081,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,177.81952019999997,0
0,5,1.098612289,30.92402464,29.64206939,1,0.9361844779999999,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14.41639741,0
1,1,0.0,33.22805939,33.22805939,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.228626131,0
0,3,1.098612289,27.28542094,21.07323751,1,0.5266009229999999,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,55.28661298,1
0,1,1.098612289,46.52940512,35.49126743,1,0.407601097,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.44037360000002,0
0,1,1.9459101490000001,27.48806151,19.83073589,1,0.832499054,0,2,2,1,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,52.31420958,0
1,1,0.0,26.954140999999996,26.954140999999996,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.32282134,0
0,1,1.609437912,52.54859815,34.0698152,1,0.453157411,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,317.8261879,1
0,7,1.098612289,53.50632551,36.64910465,1,0.33466328,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,352.8915442,0
0,1,1.9459101490000001,70.25051335,42.086242299999995,1,0.453575995,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1262.352162,0
0,1,0.0,51.53730322,51.53730322,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.7908196,0
0,1,0.0,40.21436358,40.21436358,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.17794687,0
0,1,0.693147181,19.96714579,17.28579372,1,0.521190299,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,217.6737875,0
