sekse,cgebland,lnvgalguz,leeftijd,lftinsz1inclvtt,delcuziv,dichtheid,vggev,vgtaak,vgboete,vgtrans,vggeweld,vgzeden,vgvermg,vgvermgng,vgvernoo,vgopium,vgverkeer,vgoverig,zvermg,zvermgng,zopium,zvernoo,zverkeer,zoverig,zzeden,dum1120,dum21plus,lft2,rec4
0,1,1.098612289,26.91581109,18.61978262,1,0.463837946,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.91969025,0
0,1,3.17805383,43.66474662,14.39892105,1,0.0,4,1,4,1,2,0,0,3,0,0,10,2,0,0,0,0,0,0,0,0,1,79.99207461,1
1,1,1.386294361,35.76728268,26.59649761,1,0.543104485,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.09487954,1
0,1,1.098612289,40.91170431,18.34360027,1,0.29130817600000003,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.32583806,0
0,6,3.218875825,57.78211515,23.90133407,1,0.0,4,0,3,0,3,0,0,10,4,0,1,0,0,0,0,0,0,0,0,0,1,531.8188246999998,0
1,1,0.0,25.34995003,25.34995003,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.81503635,0
1,1,0.0,36.94238279,36.94238279,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.934906834,0
0,1,1.098612289,20.41896706,18.91581109,5,0.893863167,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,204.5457939,0
0,1,0.0,18.49227121,18.49227121,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.368969,0
0,1,0.693147181,26.97728905,21.21560575,1,0.384567507,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.96378565,1
0,2,2.995732274,20.27421426,15.26078029,1,0.0,5,2,0,1,0,0,3,12,1,1,0,3,0,0,0,0,0,0,0,1,0,208.7072421,0
0,2,3.091042453,31.74264203,15.37894289,1,0.0,7,2,3,1,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,8.870126382999999,1
0,1,1.609437912,49.28405202,20.09015679,1,0.3639740520000001,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0848793,0
1,1,0.0,31.23197585,31.23197585,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.17271571,0
0,1,0.0,40.88971874,40.88971874,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.05410541,0
0,1,0.693147181,27.37272388,21.0568104,1,0.36971385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.99595344,0
0,1,2.7080502010000003,23.09103354,12.52019165,1,0.0,1,6,0,1,6,1,0,5,3,0,0,0,0,0,0,1,0,0,0,1,0,135.2542071,0
0,7,1.098612289,19.76719541,17.2278415,1,0.7517146290000001,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,223.6138122,0
0,1,0.0,40.73891212,40.73891212,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.216256,0
0,1,1.098612289,27.38945927,24.80219028,1,0.746677433,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53.75028361,1
0,1,1.945910149,47.29624189,28.80492813,1,0.554823783,0,0,3,1,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,158.13877680000004,0
0,1,0.0,20.21081451,20.21081451,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.5430965,0
0,1,1.098612289,25.5184611,21.45782696,1,0.628655222,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,84.68520869,0
1,6,2.302585093,27.55373032,15.41895657,1,0.827770522,3,2,2,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,51.36857586,0
0,1,1.945910149,25.63899948,15.27720739,1,0.726695057,1,1,3,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,82.48123975,0
0,3,3.258096538,44.59137577,20.31469839,1,0.0,7,1,3,0,6,0,0,8,8,3,4,6,0,0,0,0,0,0,0,0,1,97.42594121,1
0,1,0.0,50.98434482,50.98434482,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.4990594,0
0,4,1.098612289,36.55304586,27.39010115,2,0.443613972,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3.356693349,0
0,1,0.693147181,45.07433553,29.6804828,1,0.24697869100000006,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,107.1932594,0
1,1,0.0,36.5338809,36.5338809,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.286835338,0
0,1,0.0,24.18072201,24.18072201,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111.09572649999998,0
0,5,1.098612289,37.83983573,21.85459772,1,0.343146189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72764926,0
0,1,0.0,45.6631561,45.6631561,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.7325798,0
0,1,0.0,65.49381803,65.49381803,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.9713909,0
0,5,0.0,39.29671322,39.29671322,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.937904,0
0,1,0.0,29.33333333,29.33333333,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.02606602,0
0,1,0.0,19.87842421,19.87842421,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.2996148,0
0,1,1.098612289,47.05524809,20.47091034,1,0.269267363,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.1357044,0
1,1,1.098612289,36.05554291,21.21645673,1,0.3553447770000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78122428,0
0,7,0.0,24.66380156,24.66380156,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101.1455865,1
0,1,0.0,27.91301531,27.91301531,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.34753583,0
0,1,0.0,60.73648186,60.73648186,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.8095752,0
0,1,3.36729583,26.69404517,12.86516085,1,0.0,7,1,2,2,13,0,1,14,6,0,0,4,0,0,0,0,0,0,0,0,1,64.4306836,1
0,1,1.386294361,36.35865845,31.64028621,1,0.724309891,1,0,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.682194558,1
0,1,2.833213344,38.4476386,16.06844627,1,0.0,2,0,2,0,1,0,0,6,1,2,0,1,0,0,0,0,0,0,0,1,0,13.8884482,1
0,5,1.609437912,45.75496235,29.2238193,1,0.477666604,0,0,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,121.75014,0
0,1,1.791759469,37.46748802,17.37714218,1,0.486903786,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.543648171,0
0,1,1.945910149,25.84804928,18.42547979,1,0.8440211390000001,1,0,1,3,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,78.72779515,0
0,1,3.044522438,55.86682168,28.98562628,1,0.0,4,1,5,3,1,0,0,2,6,0,7,0,0,0,0,0,0,0,0,1,0,447.1492525000001,0
0,1,0.0,19.68788501,19.68788501,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.9920738,0
1,1,0.693147181,36.56673511,27.97878099,1,0.322951292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.407041678,0
0,1,1.609437912,40.57555299,16.03559206,1,0.39574905,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,34.27675359,0
0,1,1.609437912,36.90349076,14.81974085,1,0.416271632,0,0,4,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4.763624873,1
0,1,0.693147181,42.42986292,35.91851589,1,0.364872461,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.42783535,0
0,1,1.609437912,18.86880184,13.50581793,1,0.7928656140000001,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,251.2895793,1
0,1,2.890371758,46.23956194,15.35934292,4,0.0,2,0,7,1,2,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,132.6791637,0
0,1,0.0,28.1590684,28.1590684,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.05786708,0
0,1,1.386294361,41.42780281,33.037205300000004,1,0.565215436,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,44.98230701,0
0,1,1.098612289,34.74606434,19.56914689,1,0.351614773,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00063235,1
1,1,2.48490665,49.6447875,30.91581109,1,0.0,1,0,6,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,1,0,222.7218878,0
0,1,1.609437912,37.91461052,19.20328542,1,0.450476443,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,10.19967342,0
0,3,2.564949357,28.1700969,15.68833213,1,0.0,5,1,3,0,3,0,3,3,0,1,0,4,1,0,0,0,0,0,0,1,0,42.91325399,0
0,1,0.693147181,24.78270413,15.32618475,1,0.309247663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.76809018,0
0,1,0.0,34.97330595,34.97330595,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.063699798,0
0,3,0.0,23.270389,23.270389,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.114609,1
0,1,1.609437912,42.2569421,25.41820671,1,0.473530507,1,0,2,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,56.79166276,1
0,1,1.386294361,20.2509809,13.77412731,1,0.633433735,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,209.3790728,1
0,1,1.386294361,33.50581793,19.15674196,1,0.442098976,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.476467604,0
0,1,2.772588722,27.01984942,13.38261465,1,0.0,4,0,1,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0,1,0,59.3064537,0
0,1,1.098612289,38.89390828,20.6289849,1,0.322204317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41384985,0
0,1,1.945910149,30.65023956,14.61190965,1,0.59341991,0,1,1,1,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,16.57042104,0
1,1,0.0,18.40109514,18.40109514,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,266.3366105,0
0,7,0.0,25.85352498,25.85352498,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.63065477,0
0,1,0.0,23.15811472,23.15811472,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133.6984143,0
0,1,1.386294361,20.74010134,18.94781492,1,1.036527062,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,195.463228,0
0,1,0.693147181,24.27378508,22.83093771,1,0.639811194,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,109.1425814,0
0,1,1.791759469,32.39737347,24.40635904,1,0.745728352,1,1,4,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.398858098,0
0,1,2.63905733,33.51688287,15.10347625,1,0.0,1,1,2,6,1,0,0,7,1,2,1,0,0,0,0,0,0,0,0,1,0,1.44970002,0
0,1,1.609437912,19.47461974,16.71731691,4,1.03179138,1,1,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,232.4496034,0
0,2,1.609437912,36.8277549,23.90791245,1,0.536059301,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.438762705,0
0,1,2.772588722,45.51403149,16.45222311,5,0.0,2,0,6,1,5,0,0,3,4,0,4,0,0,0,0,1,0,0,0,1,0,116.4913038,1
0,7,0.693147181,29.18915415,26.90207167,1,0.551562459,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.6004087,0
1,1,0.0,19.37943868,19.37943868,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.3609806,0
0,1,0.0,19.84230974,19.76107961,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,221.3729767,1
0,1,2.079441542,30.75478683,15.71526352,1,0.660622394,2,1,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73019457,0
0,1,1.098612289,32.32854209,16.37628695,1,0.343479845,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.723461354,0
0,1,0.693147181,34.18754278,19.51056379,1,0.252562468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284488877,0
0,1,0.0,65.1355701,65.1355701,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.0510766,0
1,1,0.693147181,27.25144121,14.30381059,1,0.267762517,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.79308008,0
0,1,0.693147181,24.5227093,21.9137577,1,0.526392231,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0034559,0
0,1,2.397895273,51.87243247,19.7150032,1,0.549173502,0,0,6,1,2,0,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,294.1744567,0
0,1,2.833213344,39.6495551,19.33470226,1,0.0,1,0,2,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,24.29146596,0
0,1,2.079441542,28.02190281,14.318536800000002,1,0.689986567,0,0,2,4,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,44.87680143,0
0,1,1.791759469,37.97280478,18.90910808,1,0.499205688,0,0,1,4,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,10.57476913,0
0,1,0.0,25.63997262,25.63997262,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.46356472,0
0,7,0.0,48.69815195,48.69815195,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.3630755,0
0,4,2.48490665,51.28883857,27.03080082,1,0.0,1,3,2,0,2,0,0,3,0,4,0,1,0,0,0,0,0,1,0,1,0,274.4959997,1
0,1,0.0,55.80241508,55.80241508,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.4295288,0
0,1,0.693147181,36.80901783,35.00659597,1,0.597356019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3601618680000005,0
0,1,0.0,56.73100616,56.73100616,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.4439911,0
0,2,2.995732274,33.47089265,17.94661191,1,0.0,4,2,9,0,1,0,0,3,6,1,8,2,0,0,0,0,0,0,0,1,0,1.562562782,0
0,1,0.693147181,20.29197062,16.93145043,5,0.478884576,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,208.1945158,0
0,7,2.302585093,34.90996651,28.45223255,1,1.098544898,1,3,1,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.035739426,1
0,1,0.0,20.95233471,20.95233471,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.5738792,0
1,1,0.0,42.92121248,42.92121248,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.24483342,0
0,6,0.0,20.24093087,20.24093087,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.6700205,0
0,1,1.386294361,24.29441691,16.30286359,1,0.577621387,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,108.7119202,0
0,4,1.098612289,42.20184171,35.45378283,1,0.508064139,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,55.96422308,0
0,1,1.609437912,37.82088568,17.70800761,1,0.435267535,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,9.609801081,0
0,7,0.0,31.69336071,31.69336071,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.166101716,0
0,1,0.0,77.83739042,77.83739042,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859.030214,0
0,1,2.564949357,39.64316710000001,22.32135929,1,0.0,2,1,1,2,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,24.22853848,1
0,1,0.0,36.65434634,36.65434634,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.738146044,0
0,2,2.197224577,28.65925729,15.19780972,1,0.743770775,0,0,3,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,36.74372767,0
0,1,5.438079309,51.00616016,23.69336071,4,0.0,35,1,1,0,1,0,0,216,0,3,0,0,0,1,0,0,0,0,0,0,1,265.20912000000004,1
0,1,1.386294361,41.22112325,34.25610715,1,0.613715792,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42.2526713,0
0,1,0.693147181,53.74219266,25.43737166,1,0.184727037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.8088985,0
0,1,0.0,20.96372348,20.96372348,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.2603947,1
0,7,0.693147181,49.09787817,30.211248699999995,1,0.224243265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.6969903,0
0,1,1.609437912,54.34907598,49.29322154,1,0.812722497,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,385.2645947,0
0,1,0.693147181,18.70056126,16.43464462,1,0.553346863,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256.6518226,0
0,1,1.098612289,20.69906862,16.24758828,1,0.6057002779999999,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196.6122534,0
1,1,0.0,42.25953932,42.25953932,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.83081491,0
0,5,0.693147181,41.3540665,30.98699521,1,0.296603115,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.99866214,0
0,1,1.609437912,18.60366127,16.6757395,1,1.16882707,0,2,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,1,0,0,0,259.7659568,0
0,1,2.302585093,37.63221005,14.29841899,1,0.608157921,2,1,4,1,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8.475622786,1
1,1,0.0,53.77960301,53.77960301,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.2334833,0
0,3,0.0,22.69988668,22.69988668,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.5051883,0
0,1,2.079441542,29.99863107,15.11841205,5,0.663927681,0,0,3,1,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,22.2999916,1
0,3,4.6051701860000005,40.01368925,14.23640578,4,0.0,24,2,6,2,10,0,1,55,6,3,6,8,0,1,0,1,0,1,0,0,1,28.01343002,0
0,1,1.098612289,47.78918549,39.55464037,1,0.465379495,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,170.77962130000003,0
0,5,0.0,20.85595315,20.85595315,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.2372439,0
0,1,0.0,50.70896466,50.70896466,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.61764330000003,0
0,1,1.386294361,23.1430527,16.915885999999997,1,0.64428288,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,134.0469594,0
0,1,0.693147181,42.06639893,28.60138686,1,0.262930277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.95609359,0
0,7,2.079441542,48.76987401,43.77275838,1,1.080383167,0,1,1,1,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,197.3731715,0
0,1,0.0,18.96625266,18.96625266,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.2094725,0
0,6,0.0,46.92950034,46.92950034,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.0494885,0
0,4,1.945910149,41.98713359,31.20832139,1,0.7137150859999999,2,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,52.79789241,0
0,1,0.693147181,20.37508556,20.30116359,4,0.96496961,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,205.8029017,0
1,1,0.0,48.65160849,48.65160849,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.064144,0
0,1,0.693147181,32.81153649,17.72449147,1,0.249322723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.645736849,0
0,2,2.079441542,22.9551836,14.32303848,1,0.852486502,3,1,2,0,2,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,138.4325004,1
0,4,2.833213344,41.70841889,18.75023025,4,0.0,6,0,2,0,5,0,3,6,2,1,0,1,0,1,0,0,0,1,0,1,0,48.82517197,1
1,1,0.0,20.93953612,20.93953612,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.9264801,0
0,1,3.091042453,40.49555099,18.25805999,1,0.0,0,1,6,1,5,0,1,7,3,0,0,0,0,0,0,1,0,0,0,0,1,33.346388899999994,0
0,1,1.098612289,34.36550308,19.4825462,1,0.354853685,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.126319599,0
0,5,0.0,21.8229109,21.8229109,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.3585811,0
0,1,3.33220451,48.60854815,21.20418986,5,0.0,0,1,6,1,4,0,0,4,7,0,10,0,0,0,0,1,0,0,0,0,1,192.8662776,0
0,1,1.791759469,31.99707823,14.99794661,1,0.52705899,0,0,2,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,7.4193018089999985,0
0,2,0.0,28.15605749,28.15605749,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.09739038,0
0,1,1.945910149,45.86810889,22.49965777,1,0.496205601,0,1,6,0,1,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,0,124.2598699,0
0,6,1.098612289,55.13264716,29.88090349,1,0.276017057,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,416.63869680000005,0
0,1,0.693147181,38.38075855,22.50239562,1,0.243407995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39443456,0
0,1,2.197224577,27.48527128,16.25502212,5,0.808774297,1,1,2,3,3,0,0,1,1,2,1,4,0,1,0,1,0,0,0,0,0,52.35458005,1
1,1,0.0,18.33538672,18.33538672,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.4856276,0
1,1,0.0,50.01145423,50.01145423,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.80050530000003,0
0,1,1.609437912,22.42184101,15.38698732,1,0.705571466,0,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,151.26728889999995,1
0,1,1.386294361,47.47876071,20.9275899,1,0.329982264,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,162.76255659999995,0
0,1,1.791759469,34.76925682,21.09311361,1,0.583685671,0,3,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.002336664,1
1,7,0.693147181,18.74775455,17.78141075,1,0.713132573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.1419431,0
0,1,0.0,28.18140835,28.18140835,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.76518346,1
0,7,2.564949357,21.26446865,17.39715289,1,0.0,0,0,0,0,0,0,1,2,6,0,0,2,0,0,0,1,0,0,0,1,0,181.0760227,1
0,1,0.0,76.07385682,76.07385682,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710.065568,0
0,1,0.0,19.12145014,19.12145014,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.3433902,0
0,1,1.609437912,27.76993124,17.8469704,1,0.605145499,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.31621373,0
1,3,2.302585093,34.05612594,16.65085906,1,0.6992785309999999,0,1,3,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.44194817,0
1,5,0.0,42.65594199,42.65594199,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96460946,0
1,4,0.0,42.0207781,42.0207781,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.28796091,0
0,1,1.945910149,24.51268664,15.65688753,1,0.780242682,0,0,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,104.2079827,0
0,1,1.386294361,38.74979422,20.05284806,1,0.390266415,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.23184546,0
0,1,1.945910149,42.05338809,16.1449089,1,0.472205508,0,1,3,1,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,53.76512106,1
0,1,2.302585093,27.77823409,14.94002193,3,0.806457086,0,1,6,3,4,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,48.20085668,1
0,1,1.609437912,48.83604403,21.91651887,1,0.378508801,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,199.2367894,1
0,1,2.397895273,30.61483351,18.54072553,1,0.874568772,2,3,4,0,2,0,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,16.85992791,0
