sekse,cgebland,lnvgalguz,leeftijd,lftinsz1inclvtt,delcuziv,dichtheid,dum1120,dum21plus,lft2,rec4
0,1,1.098612289,68.14410944,40.97265461,7,0.266446709,0,0,1082.112385,0
0,1,1.098612289,28.7661647,23.51537009,4,0.5656494679999999,0,0,42.02239237,0
0,1,0.0,46.6842539,19.65776865,7,0.7067725909999999,1,0,130.7734307,0
0,1,2.197224577,53.37166324,42.91307324,5,0.83556339,0,0,328.4442335,1
0,1,0.0,23.30732375,23.30732375,7,0.0,0,0,142.5948612,0
0,1,0.0,20.7045802,20.7045802,4,0.0,0,0,211.52946540000002,0
0,1,1.609437912,21.3853525,11.1096489,6,0.595604774,0,0,192.19054,1
0,5,1.098612289,32.36845343,25.27133505,1,0.496992407,0,0,8.295433041,1
0,1,0.0,61.61238196,61.61238196,7,0.0,0,0,695.0472712999999,0
0,1,0.0,35.32226275,16.01368925,7,1.293897128,0,1,0.0054213740000000005,1
0,1,0.0,32.87782689,32.87782689,1,0.0,0,0,5.620720515,0
0,1,1.609437912,42.43234356,33.8368869,7,0.6456500239999999,0,0,51.60570061,1
1,1,1.386294361,40.29267935,22.99542171,7,0.404918506,0,0,25.44240592,0
0,6,1.609437912,33.53759136,28.24950022,4,0.797573254,0,0,2.927662728,1
1,6,0.0,29.08418891,29.08418891,4,0.0,0,0,38.00036812,0
0,1,1.098612289,18.9650924,17.364355399999997,3,0.876933739,0,0,265.153687,1
0,4,0.0,47.75211325,47.75211325,7,0.0,0,0,156.33702399999999,0
0,1,0.0,25.74537259,25.74537259,7,0.0,0,0,90.31195413,1
1,1,0.0,24.37852926,24.37852926,8,0.0,0,0,118.1591504,0
0,7,1.098612289,49.59616701,40.32580424,8,0.44128798799999996,0,0,205.8517386,0
0,2,1.386294361,30.14921287,20.81778643,8,0.538865629,0,0,26.00408337,0
0,5,0.693147181,30.09325018,27.25256674,5,0.510264956,0,0,26.57796964,1
1,6,1.386294361,37.97946612,21.77686516,4,0.417602961,0,0,7.457450764,0
1,1,0.0,25.0368754,25.0368754,7,0.0,0,0,104.2799887,1
0,6,0.0,32.47828976,32.47828976,7,0.0,0,0,7.6748003979999995,0
0,1,1.098612289,28.49555099,16.71457906,7,0.395578844,0,0,45.60411354,0
0,1,0.0,36.152218100000006,22.77344285,7,0.9867407640000001,1,0,0.816466448,1
0,5,1.386294361,37.58186129,15.35469034,7,0.35938708799999997,0,0,5.443955335,0
0,7,0.693147181,37.94499401,30.11402268,7,0.336508286,0,0,7.270363925,1
0,1,0.693147181,24.12384893,15.40168923,5,0.320714522,0,0,123.7608155,0
0,7,0.0,26.23408624,26.23408624,1,0.0,0,0,81.26204915,0
0,1,1.791759469,61.00752909,49.96303901,8,0.644303949,0,0,663.5207395,0
0,1,0.0,55.81930185,20.53661875,4,0.9680321040000001,0,1,423.15242620000004,1
0,1,0.0,20.98237844,20.98237844,5,0.0,0,0,203.5260126,0
0,1,1.386294361,33.1119312,21.08778111,5,0.47993887700000004,0,0,4.565493617,1
0,6,0.0,20.18617385,20.18617385,4,0.0,0,0,226.8776687,0
1,7,0.0,47.58384668,47.58384668,8,0.0,0,0,152.1575021,0
0,1,0.0,47.76207801,47.76207801,4,0.0,0,0,156.58631169999998,0
0,1,0.0,37.97381227,37.97381227,6,0.0,0,0,7.426603275,0
0,1,2.079441542,66.39512067,42.02874743,1,0.525315035,0,0,970.1037082,0
0,1,0.0,40.72005476,14.1841865,4,0.71304121,1,0,29.93645853,1
0,1,0.0,48.38850023,48.38850023,8,0.0,0,0,172.6561169,0
0,1,0.0,57.34976044,57.34976044,7,0.0,0,0,488.45984410000005,0
0,1,0.0,55.68289613,29.34855363,5,1.115283155,0,1,417.55911910000003,1
0,1,1.791759469,30.22184726,15.61943874,7,0.5660948179999999,0,0,25.26857262,1
0,6,2.397895273,43.61599665,31.92334018,7,0.8876131690000001,0,0,70.01277831,1
0,1,1.386294361,23.74959531,19.2645211,7,0.73955312,0,0,132.2278625,1
0,6,0.0,42.72042858,42.72042858,6,0.0,0,0,55.8277326,0
0,1,1.609437912,33.65668194,17.12251882,8,0.477625466,0,0,2.534307454,1
1,1,0.693147181,39.88790032,27.26351814,6,0.270920327,0,0,21.52280333,0
1,1,0.0,52.83230664,52.83230664,6,0.0,0,0,309.1855866,0
0,1,0.0,24.13681129,24.13681129,7,0.0,0,0,123.47257659999998,0
0,1,1.098612289,31.40347374,14.64600768,1,0.33560197,0,0,14.78524796,1
1,1,1.9459101490000001,29.2523363,16.1278358,8,0.65176206,0,0,35.9555714,1
0,1,0.0,33.71115674,33.71115674,4,0.0,0,0,2.363832546,1
0,6,0.0,25.97125257,25.86471135,6,0.0,0,0,86.06978349,0
0,1,0.0,38.14325928,38.14325928,8,0.0,0,0,8.378862605,0
1,1,0.693147181,21.04264374,20.52326799,7,0.811273716,0,0,201.8101245,1
1,1,0.0,52.689938399999996,52.689938399999996,1,0.0,0,0,304.1991419,0
0,1,0.0,22.56901479,22.56901479,4,0.0,0,0,160.77271230000002,0
0,3,0.0,41.76043806,20.28345717,4,1.2299018940000002,0,1,42.40360804,1
0,1,0.0,20.04380561,20.04380561,7,0.0,0,0,231.186769,0
0,1,1.098612289,32.47638604,18.55167693,1,0.366068248,0,0,7.685351966,1
0,1,1.791759469,53.48538552,38.46249135,7,0.558617478,0,0,332.57915069999996,0
1,1,0.0,22.88258375,22.88258375,1,0.0,0,0,152.91916840000002,0
0,1,0.0,51.41957563,14.97204366,4,0.952857284,0,1,261.499393,1
0,6,0.0,36.835427,36.835427,4,0.0,0,0,2.517915909,0
0,1,0.693147181,39.88227242,25.67645112,7,0.256445486,0,0,21.47061634,0
0,6,0.0,20.25188227,20.25188227,6,0.0,0,0,224.90252560000002,0
0,1,1.609437912,38.48323066,14.57074733,4,0.40070197700000004,0,0,10.46262352,0
0,2,2.3025850930000002,33.96962215,18.34948355,1,0.735874806,0,0,1.635868171,1
0,1,0.693147181,35.09110154,30.15365867,7,0.410393315,0,0,0.024816089,1
0,1,1.9459101490000001,39.15400411,18.55715264,4,0.5270846929999999,0,0,15.25192525,0
1,1,0.0,33.50581793,33.50581793,7,0.0,0,0,3.0374035669999997,0
0,7,0.0,35.68663628,35.68663628,4,0.0,0,0,0.19184707,1
0,1,1.098612289,19.15183163,18.38549196,8,1.064088833,0,0,259.1070069,1
0,5,0.693147181,22.63804136,21.98565585,4,0.7779367909999999,0,0,159.02701580000002,0
0,1,0.0,37.97125257,37.97125257,7,0.0,0,0,7.412658541,1
0,1,1.098612289,36.83778234,28.17306386,7,0.45490466799999996,0,0,2.525396349,0
0,4,0.0,18.867146899999998,18.867146899999998,1,0.0,0,0,268.3530794,0
1,1,0.0,48.52117151,48.52117151,7,0.0,0,0,176.1602845,0
0,6,0.693147181,26.93023516,25.65223841,1,0.662557311,0,0,69.19573889,0
0,3,0.693147181,21.90421052,19.00889802,1,0.506674266,0,0,178.0736052,0
1,4,0.0,27.93024793,27.93024793,8,0.0,0,0,53.55875675,0
0,1,0.0,25.76037756,14.82819986,1,1.083188802,1,0,90.02698692,1
1,7,0.0,42.71593797,42.71593797,8,0.0,0,0,55.76064687,0
0,1,0.0,39.315537299999995,39.315537299999995,5,0.0,0,0,16.53971246,0
0,1,0.0,20.72218607,20.72218607,4,0.0,0,0,211.0176539,0
0,1,0.693147181,27.80831106,23.21564815,4,0.42285422899999997,0,0,55.35838724,1
0,1,1.609437912,20.56035966,16.77262529,6,0.9140395170000001,0,0,215.745367,1
0,1,1.386294361,38.86131718,22.12337687,4,0.411252956,0,0,13.05148862,1
0,3,0.0,28.3613963,21.7290825,4,1.354365583,1,0,47.43402618,1
0,1,0.693147181,20.58217795,19.77624499,4,0.7441306409999999,0,0,215.10489700000002,0
1,1,0.0,36.62097853,36.62097853,6,0.0,0,0,1.883332872,0
0,1,0.0,20.813945800000003,20.813945800000003,8,0.0,0,0,208.360188,0
0,2,0.0,32.70362765,15.2623619,6,0.871301887,1,0,6.477051065,1
0,1,1.609437912,22.78020952,13.63789458,5,0.628002611,0,0,155.4615784,0
0,1,1.098612289,61.3908282,53.14712484,8,0.46514890000000003,0,0,683.4143817,0
0,1,1.791759469,33.735797399999996,15.51540041,8,0.510039517,0,0,2.288670869,0
0,1,1.386294361,19.61943874,18.91247636,4,1.3257103670000001,0,0,244.2717061,1
0,2,0.693147181,41.77545488,26.15914496,8,0.24531986,0,0,42.59940685,1
0,1,0.0,21.65520949,21.65520949,7,0.0,0,0,184.78115659999997,1
0,1,0.0,43.54412037,43.54412037,7,0.0,0,0,68.81511448,0
0,1,0.0,43.54420222,17.78989007,4,1.127307934,0,1,68.81647246,1
0,6,0.0,50.39023462,50.39023462,8,0.0,0,0,229.26810640000002,0
0,1,1.098612289,50.92676249,29.91101985,7,0.30140352600000003,0,0,245.8037515,0
0,6,0.0,29.18001369,29.18001369,4,0.0,0,0,36.82813758,1
0,1,1.609437912,41.86721424,18.19790878,8,0.402672095,0,0,43.80562059,1
0,1,1.098612289,38.16744097,16.88980151,4,0.299626632,0,0,8.519441262,1
0,6,0.0,30.83915127,30.83915127,4,0.0,0,0,19.44352716,0
0,1,0.0,21.37884228,21.37884228,7,0.0,0,0,192.37108840000002,0
0,1,0.0,38.76249144,38.76249144,8,0.0,0,0,12.34720276,1
0,1,1.609437912,30.06280224,15.14513924,5,0.501291502,0,0,26.89283831,1
0,5,0.0,33.46401263,33.46401263,8,0.0,0,0,3.184869052,0
0,4,2.197224577,43.27994524,28.19494768,6,0.7052360329999999,0,0,64.50197999,1
1,1,1.098612289,23.24324933,17.45855559,8,0.5429375439999999,0,0,144.1292317,0
0,1,0.0,30.36917212,15.66978807,4,1.471628371,0,1,23.80913629,1
0,6,0.693147181,38.32382843,30.98438018,7,0.346283135,0,0,9.456828316000001,1
0,1,0.0,46.68958422,16.98437156,4,1.052285058,0,1,130.89536999999999,1
1,7,0.0,35.30387086,35.30387086,1,0.0,0,0,0.0030512459999999996,0
0,7,1.098612289,21.38989705,17.49146019,4,0.638978493,0,0,192.064556,0
0,4,0.0,39.70704997,16.82363079,4,1.193139457,0,1,19.87748386,0
0,1,0.0,36.53519533,36.53519533,8,0.0,0,0,1.655243201,0
0,1,1.386294361,26.88843258,14.51654251,7,0.473657293,0,0,69.89294726,1
0,1,1.609437912,53.62902122,36.84052019,6,0.474198656,0,0,337.8386794,0
0,1,1.098612289,21.33071805,17.85681582,7,0.6686082839999999,0,0,193.70835019999998,0
0,6,0.693147181,28.89980639,21.54781866,8,0.346023087,0,0,40.3075965,1
0,7,0.0,21.50855578,21.50855578,4,0.0,0,0,188.7897157,0
0,1,1.098612289,34.31895962,19.09103354,7,0.351061729,0,0,0.864292178,1
0,3,0.693147181,30.343500899999995,29.08145106,7,0.664888644,0,0,24.06031869,1
0,3,0.0,34.11074087,12.681268600000001,4,1.231203753,0,1,1.294797989,0
0,1,0.693147181,41.86153519,20.22021637,7,0.210159555,0,0,43.73047841,0
0,1,1.386294361,26.13763036,19.48132732,1,0.625966469,0,0,83.01036488,1
0,1,0.0,44.63167655,19.93690569,6,1.150315797,0,1,88.04151058,0
1,1,0.0,44.01916496,44.01916496,7,0.0,0,0,76.92223476,0
0,1,0.0,54.97298958,54.97298958,8,0.0,0,0,389.0502515,1
0,7,0.0,46.13193136,46.13193136,4,0.0,0,0,118.4461881,0
0,1,0.693147181,47.74478341,36.95726152,8,0.291265297,0,0,156.15378080000002,0
0,1,0.0,29.27260577,29.27260577,8,0.0,0,0,35.71289868,0
0,1,0.0,20.1779603,20.1779603,7,0.0,0,0,227.1251688,0
1,4,0.0,31.86584531,31.86584531,6,0.0,0,0,11.44325101,0
0,6,0.0,18.65023956,18.65023956,6,0.0,0,0,275.50665719999995,0
0,1,1.386294361,35.47980835,14.93022514,8,0.373113695,0,0,0.053442147999999995,0
0,1,1.098612289,19.59206023,14.87999651,4,0.591723035,0,0,245.12826370000002,0
0,1,0.0,42.18206708,13.3802312,4,1.06811484,0,1,48.07251125,1
0,1,0.0,41.69750783,17.42659293,4,1.159922508,0,1,41.58798946,1
1,4,0.693147181,20.62696783,18.76746996,4,0.591364311,0,0,213.79308569999998,1
0,1,0.0,18.72534172,18.72534172,7,0.0,0,0,273.01914710000005,0
0,1,0.693147181,21.49134598,19.58658453,6,0.58673874,0,0,189.2629398,1
1,1,0.0,29.55509925,29.55509925,8,0.0,0,0,32.41632401,0
1,7,0.0,43.96107682,43.96107682,6,0.0,0,0,75.90668135,0
0,6,0.693147181,21.11572987,15.11656888,7,0.377987126,0,0,199.7389444,0
0,5,0.693147181,43.62765229,24.02190281,1,0.220295584,0,0,70.20796812,0
0,1,0.0,19.61553997,19.61553997,7,0.0,0,0,244.39359069999998,0
0,1,0.693147181,52.02190281,35.62491444,8,0.23975239999999998,0,0,281.3425876,1
0,1,0.693147181,40.00273785,18.90212183,6,0.21271485,0,0,22.60151509,0
0,5,0.693147181,31.13629947,30.79365709,6,0.863017943,0,0,16.91128524,0
0,1,0.693147181,29.21510356,21.85979219,1,0.34595425799999996,0,0,36.4034748,1
0,7,0.0,24.0,24.0,4,0.0,0,0,126.5317393,0
0,6,0.0,33.95208761,33.95208761,1,0.0,0,0,1.681029357,0
1,7,0.0,44.28361761,44.28361761,7,0.0,0,0,81.63095095,0
0,5,0.0,30.20944559,30.20944559,8,0.0,0,0,25.39340751,1
0,1,1.386294361,42.61190965,21.71294899,1,0.37012538799999994,0,0,54.21784638,1
0,1,0.693147181,43.32277385,27.71800137,8,0.245405073,0,0,65.19175411,0
0,4,2.397895273,53.05282534,35.23887748,7,0.7290545620000001,0,0,316.989273,0
0,1,1.098612289,52.26891842,47.98600695,4,0.615287839,0,0,289.6901236,0
0,1,0.0,22.13162132,22.13162132,5,0.0,0,0,172.05598940000002,1
0,1,0.693147181,51.70661001,42.96137783,1,0.32033464,0,0,270.86501469999996,1
0,1,0.0,26.81724846,26.81724846,7,0.0,0,0,71.08824143,0
1,4,0.0,49.30297304,49.30297304,6,0.0,0,0,197.5244803,0
1,6,0.0,30.41478439,30.41478439,4,0.0,0,0,23.36609015,0
0,7,0.0,24.49455237,15.81037927,8,1.202355089,1,0,115.6502452,1
0,6,0.693147181,27.1046674,18.63508803,6,0.324963554,0,0,66.32417197,1
1,1,0.0,36.80169541,36.80169541,7,0.0,0,0,2.412003547,1
0,6,0.0,34.12731006,34.12731006,8,0.0,0,0,1.257364623,0
0,1,0.0,58.09265147,58.09265147,4,0.0,0,0,521.8491902,0
0,1,0.693147181,36.73640806,21.17843068,4,0.24575160199999999,0,0,2.213475305,1
0,1,2.079441542,39.72621492,14.07802875,1,0.512525164,0,0,20.04874189,1
0,1,2.079441542,40.28747433,11.04901197,1,0.48113745700000005,0,0,25.38992426,0
0,6,0.0,46.92939203,46.92939203,1,0.0,0,0,136.4401369,0
1,1,1.791759469,45.88637919,26.51060917,4,0.495368044,0,0,113.1616489,0
0,1,0.0,39.3328704,39.3328704,7,0.0,0,0,16.68099701,0
0,1,2.079441542,18.38193018,14.927214999999999,4,1.2535424590000002,0,0,284.4856562,1
1,1,0.0,23.90143737,23.90143737,6,0.0,0,0,128.7588435,0
0,1,0.0,52.83230664,52.83230664,7,0.0,0,0,309.1855866,0
0,7,0.0,19.88878749,19.88878749,4,0.0,0,0,235.92484720000002,0
0,7,1.386294361,25.99094706,24.32854209,7,1.061508729,0,0,85.70474473,0
1,6,0.0,33.15537303,24.58042437,4,1.209193463,1,0,4.381736343,1
0,1,0.0,29.02669405,13.86807172,4,1.45056533,0,1,38.71252153,1
0,1,1.098612289,29.78199961,17.99863107,7,0.395541761,0,0,29.8840781,0
0,1,0.0,30.20396988,30.20396988,7,0.0,0,0,25.44862367,0
0,1,0.0,36.56673511,14.79261782,4,1.221852219,0,1,1.7373937780000002,1
1,1,0.0,30.91307324,30.91307324,4,0.0,0,0,18.79707649,1
1,1,0.0,21.696617899999996,21.696617899999996,4,0.0,0,0,183.65710719999998,1
0,1,1.386294361,20.25684919,13.05128882,5,0.604653408,0,0,224.753575,1
1,1,0.0,59.41409993,59.41409993,4,0.0,0,0,583.9698030000001,0
0,1,0.693147181,52.39425051,27.73990418,4,0.197432899,0,0,293.9722077,0
0,7,1.791759469,33.36071184,28.54209446,5,0.926990113,0,0,3.564245445,0
1,1,0.0,25.60196479,25.60196479,5,0.0,0,0,93.05820321,0
0,1,0.693147181,38.0698152,21.82566922,7,0.240812571,0,0,7.959070258,0
0,5,0.0,32.17121517,32.17121517,8,0.0,0,0,9.470499074,1
0,1,1.9459101490000001,49.776549200000005,25.84395578,7,0.49055973399999997,0,0,211.0603557,1
0,6,0.693147181,36.32854209,34.32825516,7,0.5773226610000001,0,0,1.166204142,0
0,1,1.609437912,18.9068844,16.59408146,4,1.098834267,0,0,267.05274,1
0,1,0.0,57.01900648,57.01900648,1,0.0,0,0,473.9491715,0
0,1,1.609437912,38.46406571,17.86665317,7,0.43035726,0,0,10.33900896,0
0,7,1.098612289,29.95158472,21.30231475,5,0.455268675,0,0,28.05871806,0
0,1,2.079441542,29.53319644,16.87851782,5,0.715992179,0,0,32.66621247,1
0,1,0.0,18.25051335,18.25051335,4,0.0,0,0,288.936064,0
1,1,0.0,29.61451273,29.61451273,4,0.0,0,0,31.74330863,0
0,1,1.098612289,54.72360385,24.45956099,7,0.25292539,0,0,379.2744986,0
0,4,1.791759469,39.80742984,18.52011243,7,0.47364843100000004,0,0,20.78263072,1
0,4,0.693147181,44.21902806,32.7239991,8,0.28289897,0,0,80.46799166,1
0,2,0.0,34.94187169,16.51786055,7,1.3230309359999999,0,1,0.09410236300000001,1
0,1,1.098612289,24.34986577,19.88154375,7,0.604766822,0,0,118.78312220000001,0
0,1,0.0,48.50376454,48.50376454,7,0.0,0,0,175.69851830000002,1
0,1,0.693147181,40.95003422,30.532572,8,0.29594786300000003,0,0,32.5059785,0
0,1,1.386294361,52.94455852,32.3559206,1,0.372776053,0,0,313.1457881,0
0,1,0.0,22.98699521,22.98699521,5,0.0,0,0,150.34775580000002,1
1,1,1.9459101490000001,18.82662592,17.89749445,4,1.7635781659999998,0,0,269.68230919999996,1
0,1,0.693147181,23.01131727,21.98920954,7,0.703230754,0,0,149.7518906,1
1,4,0.0,35.01984942,35.01984942,6,0.0,0,0,0.052341822999999996,0
0,1,1.9459101490000001,58.97604381,30.28336756,4,0.44952200200000003,0,0,562.9900342999999,1
1,1,0.0,29.39632523,29.39632523,8,0.0,0,0,34.24950361,1
0,7,0.0,37.19917864,37.19917864,1,0.0,0,0,3.804629198,1
0,1,1.609437912,45.73287148,26.96809501,6,0.449866902,0,0,109.91926129999999,0
0,1,0.0,48.96940151,19.34351142,1,1.053646912,0,1,188.2594947,1
0,1,0.0,18.43763477,18.43763477,5,0.0,0,0,282.6096539,0
0,6,0.0,19.63989651,19.63989651,7,0.0,0,0,243.6326478,0
0,1,1.386294361,39.84668036,31.86482229,6,0.577933053,0,0,21.14204157,1
0,1,0.0,22.68298486,22.68298486,7,0.0,0,0,157.8955075,1
0,1,1.791759469,27.08249002,15.65964326,5,0.634416454,0,0,66.68588749,0
0,6,0.0,26.90174098,26.90174098,7,0.0,0,0,69.67060268,0
0,1,0.0,53.51604165,53.51604165,8,0.0,0,0,333.6982271,0
0,1,0.0,31.45497744,14.42108674,4,0.88108803,1,0,14.391820800000001,0
0,1,1.609437912,19.99627244,17.35019891,7,1.047411371,0,0,232.63449590000002,0
0,1,0.0,36.95003422,36.95003422,6,0.0,0,0,2.894766894,0
0,1,0.0,26.35926446,13.88649669,5,1.01937882,1,0,79.02086907,1
1,7,0.0,28.68172485,28.68172485,4,0.0,0,0,43.12427972,1
0,1,0.0,23.09650924,23.09650924,8,0.0,0,0,147.6741064,0
0,1,1.098612289,18.561101100000002,15.34466895,7,0.688719596,0,0,278.47371339999995,1
0,7,1.098612289,29.09514031,26.34633812,3,0.730413405,0,0,37.86546943,0
0,1,0.0,42.69067806,19.65882897,8,0.7632563459999999,1,0,55.38403808,1
0,4,1.386294361,30.08898015,26.39288159,2,0.799267264,0,0,26.62201518,1
0,1,0.0,20.25462012,20.25462012,8,0.0,0,0,224.82041529999998,0
0,1,1.609437912,37.66735113,19.14897654,4,0.452697578,0,0,5.850198487,0
0,1,0.0,19.22451869,19.22451869,7,0.0,0,0,256.77223219999996,0
0,4,0.0,45.44558522,15.85629341,4,1.054277037,0,1,103.9778391,0
0,3,0.0,42.20944559,25.98220397,6,1.404855274,0,1,48.45291501,1
0,1,0.0,25.66735113,14.43974196,7,1.66751091,0,1,91.80095794,0
0,1,0.0,21.20591341,21.20591341,8,0.0,0,0,197.1979671,0
0,1,1.386294361,50.36550308,25.68377823,5,0.341781486,0,0,228.5197679,0
0,1,1.791759469,18.21492129,14.5644486,6,1.036898994,0,0,290.147327,0
0,1,0.693147181,40.04106776,26.54655506,7,0.262662571,0,0,22.96743312,0
0,1,0.693147181,18.77344285,16.58988462,5,0.560458682,0,0,271.43188310000005,1
0,3,0.0,34.58726899,34.58726899,7,0.0,0,0,0.437402048,0
0,1,1.791759469,50.92160243,30.80629706,7,0.48661592600000003,0,0,245.64197799999997,1
0,6,0.0,77.18822724,77.18822724,4,0.0,0,0,1758.929584,0
0,1,2.3025850930000002,19.925154100000004,15.63816631,6,1.304719342,0,0,234.80899869999996,1
0,5,0.0,40.06546211,40.06546211,7,0.0,0,0,23.20184484,0
0,7,0.0,42.70686158,42.70686158,1,0.0,0,0,55.62517694,0
1,1,0.693147181,30.83310176,29.20340666,1,0.616662163,0,0,19.49691416,1
0,1,0.0,23.45790554,16.08800492,3,1.293313667,1,0,139.0212486,1
0,1,0.0,21.93790542,21.93790542,5,0.0,0,0,177.1754627,1
0,6,0.0,26.17111567,26.17111567,6,0.0,0,0,82.40131668,0
1,1,0.0,35.81175745,17.82888433,4,0.858782222,1,0,0.317109405,1
0,1,1.609437912,46.28610541,20.09856263,4,0.383570339,0,0,121.82580220000001,0
0,1,1.609437912,23.3443991,14.54893908,5,0.639024601,0,0,141.7107794,1
0,1,1.098612289,22.88295688,17.051334699999998,3,0.541069531,0,0,152.90994030000002,1
0,6,0.0,26.74868666,26.74868666,7,0.0,0,0,72.249084,0
0,6,0.0,23.74811773,23.74811773,7,0.0,0,0,132.2618463,0
0,1,2.197224577,36.72908006,16.78016731,7,0.6179655279999999,0,0,2.191724179,1
0,4,0.0,26.614647499999997,26.614647499999997,4,0.0,0,0,74.54570167,0
0,3,0.0,22.70773443,22.70773443,1,0.0,0,0,157.27413130000002,1
0,1,0.693147181,20.54562473,17.03849158,5,0.471031342,0,0,216.1784455,0
0,2,0.0,38.22587269,23.308891199999998,5,0.9378506040000001,1,0,8.863957523,1
0,5,0.693147181,44.19914113,37.59342916,8,0.362601889,0,0,80.11159978,0
0,1,0.693147181,32.75290897,24.79774961,7,0.334166831,0,0,6.228637319,0
1,5,0.0,21.3853525,21.3853525,4,0.0,0,0,192.19054,0
0,1,0.693147181,20.16974675,14.756729,1,0.394883311,0,0,227.3728037,1
0,7,0.693147181,38.6682018,30.89040279,1,0.337525962,0,0,11.6934523,0
0,1,0.693147181,22.295142600000002,19.41409993,1,0.507604883,0,0,167.79290780000002,1
0,1,0.693147181,20.81981073,18.65953333,5,0.562519261,0,0,208.19090559999998,0
0,1,0.0,39.19719488,18.07255305,7,1.2396564209999998,0,1,15.59114268,1
0,6,0.693147181,66.63644048,66.27715574,4,0.857718505,0,0,985.1944725,1
1,1,0.0,40.94455852,40.94455852,5,0.0,0,0,32.44357013,0
0,1,2.197224577,38.63381246,16.942389600000002,5,0.593764364,0,0,11.45944149,1
0,1,1.098612289,19.77590653,17.07307504,5,0.734933466,0,0,239.40525730000005,1
0,6,1.098612289,18.63107461,17.02244569,3,0.875606235,0,0,276.14323939999997,0
0,1,1.609437912,19.57015743,15.87448773,4,0.922956485,0,0,245.8145892,0
0,4,0.0,50.93223819,21.64555277,1,1.059530798,0,1,245.975479,1
0,1,2.3025850930000002,34.45037645,14.97445636,4,0.662978648,0,0,0.63721315,0
0,5,0.693147181,39.29854349,37.64385806,7,0.613752772,0,0,16.40177681,1
0,5,2.079441542,46.83998444,24.3340178,7,0.54570755,0,0,134.3594335,1
0,1,0.0,18.77571922,18.77571922,5,0.0,0,0,271.3568808,0
0,1,1.098612289,40.36126087,23.40557276,7,0.333744388,0,0,26.13896605,0
0,1,1.098612289,39.61396304,17.31883594,6,0.29301000899999996,0,0,19.05610833,0
0,5,2.079441542,32.71492049,19.29089665,7,0.696635824,0,0,6.41969791,1
1,1,0.693147181,18.18494112,16.41694917,4,0.601059669,0,0,291.1695727,0
1,1,2.397895273,61.91943906,31.33744011,8,0.562704247,0,0,711.3319079,1
0,6,0.0,18.92831698,18.92831698,6,0.0,0,0,266.3527075,0
0,1,0.693147181,42.74829534,40.28835048,7,0.537607614,0,0,56.24493861,0
0,6,0.0,37.91649555,37.91649555,7,0.0,0,0,7.117491802000001,0
0,1,0.0,47.10473743,47.10473743,7,0.0,0,0,140.5672177,0
0,4,1.386294361,22.21765914,19.35934292,6,0.881782992,0,0,169.8062739,1
1,1,0.0,49.83436003,49.83436003,4,0.0,0,0,212.7434395,1
0,1,0.693147181,49.42094456,38.17932923,7,0.285812116,0,0,200.8544213,1
0,2,0.0,30.21575478,30.21575478,7,0.0,0,0,25.32986091,1
0,1,1.386294361,23.53542196,20.32908463,8,0.844517354,0,0,137.1993076,0
1,4,2.079441542,24.98062768,20.88980151,4,1.17261349,0,0,105.43192859999998,1
0,1,0.0,22.43693738,22.43693738,7,0.0,0,0,164.1395389,0
0,4,0.693147181,23.92881588,19.53730322,4,0.43067006399999996,0,0,128.1382545,0
0,1,0.0,49.87816564,16.75564682,4,0.998203107,0,1,214.0232319,1
0,2,0.0,37.06776181,37.06776181,4,0.0,0,0,3.309230442,1
0,4,0.693147181,36.57113798,28.82409309,7,0.33811880299999997,0,0,1.749020029,0
0,1,1.609437912,34.8924519,16.26300356,5,0.451414961,0,0,0.126864816,0
0,1,2.079441542,21.59616701,14.97551265,4,0.9584134240000001,0,0,186.38982140000002,1
0,1,0.0,42.42642695,42.42642695,1,0.0,0,0,51.52072919,0
0,4,0.0,36.47444207,36.47444207,7,0.0,0,0,1.502608427,0
0,1,1.098612289,18.954141,18.14486742,1,1.0513876629999999,0,0,265.5104622,1
0,1,1.098612289,29.65092402,22.68583162,6,0.501094445,0,0,31.33434323,0
0,1,0.0,25.16906229,24.72349979,1,0.0,0,0,101.5977412,0
0,1,0.693147181,38.88274067,23.17316906,7,0.244634296,0,0,13.20674021,0
0,1,0.0,20.23374531,20.23374531,5,0.0,0,0,225.4468455,1
0,2,0.0,36.24640657,15.99723506,4,1.264935723,0,1,0.995552552,1
0,1,2.197224577,37.90224485,15.66926274,5,0.586803255,0,0,7.041657042000001,1
0,3,0.0,18.73200113,18.5477973,4,0.0,0,0,272.7991207,0
1,1,0.0,23.13362559,23.13362559,6,0.0,0,0,146.773399,0
0,7,0.0,62.00136893,27.96714579,4,0.985129247,0,1,715.7088916,1
0,1,0.0,51.47980835,51.47980835,4,0.0,0,0,263.4510606,0
0,1,0.693147181,22.58340438,20.88367582,8,0.608611213,0,0,160.4080103,0
0,1,1.098612289,27.57837098,21.03337725,7,0.514855737,0,0,58.83291599,1
1,1,1.386294361,35.896799,16.11072616,7,0.379904471,0,0,0.420119453,1
0,1,0.0,20.00504931,20.00504931,4,0.0,0,0,232.36683689999998,1
0,1,0.0,44.86801981,44.86801981,8,0.0,0,0,92.53260699,1
0,1,0.0,51.84120465,21.04312115,7,0.663534556,1,0,275.31344160000003,0
1,1,0.0,21.49760438,21.49760438,6,0.0,0,0,189.09078190000002,0
0,1,0.0,37.47003796,14.16596813,4,1.182769063,0,1,4.934641015,1
